# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# eps: 1.9317284234263357
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
305 10 77.800003 71.000000 1.249000 9.600000 6.000000 1.600000
306 11 375.181824 71.181816 1.323656 10.000000 9.272727 1.078431
307 10 477.000000 71.199997 1.249000 9.600000 6.000000 1.600000
308 9 711.000000 72.000000 1.154701 6.000000 6.000000 1.000000
309 10 98.400002 73.099998 1.315295 11.261992 6.038008 1.865183
310 22 180.636368 74.363640 2.681433 143.414017 14.767797 9.711267
311 9 569.000000 73.000000 1.154701 6.000000 6.000000 1.000000
312 28 654.178589 75.000000 2.361198 102.740234 53.366905 1.925168
313 10 130.500000 74.000000 1.284523 12.000000 4.500000 2.666667
314 10 204.899994 73.800003 1.284523 10.500000 6.000000 1.750000
315 11 783.818176 74.181816 1.323656 10.000000 9.272727 1.078431
316 9 814.000000 74.000000 1.154701 6.000000 6.000000 1.000000
317 11 90.636360 75.454544 1.323656 11.000000 8.272727 1.329670
318 10 103.500000 75.000000 1.284523 12.000000 4.500000 2.666667
319 18 160.222229 75.722221 1.866700 44.928528 17.793692 2.524969
320 10 190.000000 75.500000 1.284523 12.000000 4.500000 2.666667
321 9 385.000000 75.000000 1.154701 6.000000 6.000000 1.000000
322 9 400.000000 74.666664 1.247219 10.162277 3.837722 2.647997
323 19 776.789490 76.526314 1.945234 56.615234 15.279503 3.705306
324 10 890.099976 74.599998 1.315295 11.261992 6.038008 1.865183
325 10 150.500000 76.000000 1.284523 12.000000 4.500000 2.666667
326 10 168.000000 76.500000 1.284523 12.000000 4.500000 2.666667
327 10 356.799988 76.500000 1.268858 10.500000 5.600000 1.875000
328 10 579.500000 75.800003 1.268858 10.500000 5.600000 1.875000
329 21 760.285706 77.428574 1.944817 56.291256 23.137316 2.432921
330 10 134.800003 77.900002 1.284523 10.500000 6.000000 1.750000
331 10 142.000000 77.800003 1.249000 9.600000 6.000000 1.600000
332 28 233.357147 79.357140 2.969230 212.024185 34.832954 6.086885
333 11 266.636353 77.909088 1.329885 12.986081 6.468464 2.007599
334 9 396.000000 78.000000 1.154701 6.000000 6.000000 1.000000
335 22 409.409088 79.590912 2.242527 94.000000 16.636364 5.650273
336 9 473.000000 78.000000 1.154701 6.000000 6.000000 1.000000
337 27 623.333313 79.333336 2.567605 133.553345 44.446663 3.004800
338 9 638.666687 77.888885 1.196703 8.493232 4.395657 1.932187
339 13 939.615356 78.384613 1.418391 15.153846 11.000000 1.377622
340 12 944.083313 78.333336 1.401884 14.283668 9.299665 1.535933
341 12 765.750000 79.416664 1.389444 14.639520 8.527146 1.716813
342 23 899.956543 79.956520 2.145906 81.997009 23.916039 3.428536
343 21 148.428574 80.809525 2.414056 106.603798 15.777157 6.756845
344 9 698.000000 80.000000 1.154701 6.000000 6.000000 1.000000
345 2442 863.239136 111.775185 20.694473 546573.812500 499240.125000 1.094811
346 12 934.500000 80.500000 1.354006 11.000000 11.000000 1.000000
347 12 76.416664 81.250000 1.389444 14.639520 8.527146 1.716813
348 10 160.500000 82.000000 1.284523 12.000000 4.500000 2.666667
349 11 217.090912 82.363640 1.329885 12.986081 6.468464 2.007599
350 9 223.000000 82.000000 1.154701 6.000000 6.000000 1.000000
351 9 705.666687 81.888885 1.196703 8.493232 4.395657 1.932187
352 17 822.588257 83.411766 1.818779 42.645988 13.589307 3.138202
353 9 688.888916 82.666664 1.196703 8.493232 4.395657 1.932187
354 13 907.384644 83.615387 1.418391 15.153846 11.000000 1.377622
355 19 226.368423 85.000000 1.869718 47.262764 19.158289 2.466962
356 10 356.000000 84.199997 1.249000 9.600000 6.000000 1.600000
357 32 673.437500 85.031250 3.166444 290.581116 30.262634 9.601977
358 10 713.200012 84.000000 1.249000 9.600000 6.000000 1.600000
359 11 776.181824 83.727272 1.342257 11.388984 8.429198 1.351135
360 22 100.090912 85.636360 2.183711 84.336815 20.572273 4.099538
361 9 618.666687 84.888885 1.196703 8.493232 4.395657 1.932187
362 21 938.666687 86.047623 2.042629 64.687584 22.931463 2.820910
